Linux 3.2.0-25-virtual (ip-10-154-184-231) 	04/05/2014 	_x86_64_	(4 CPU)

09:40:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:28:19 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:28:20 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:28:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:23 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:24 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:25 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:28:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:30 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:32 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:34 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:28:35 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:37 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:43 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:45 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:28:46 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:49 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:28:50 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:51 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:28:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:55 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:28:58 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:28:59 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:29:00 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:03 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:04 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:29:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:06 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:08 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:09 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:29:10 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:11 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:29:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:15 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:17 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:20 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:22 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:29:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:24 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:28 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:29:29 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:29:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:31 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:32 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:36 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:29:37 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:41 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:43 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:44 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:29:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:46 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:48 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:51 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:53 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:54 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:29:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:29:57 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:29:58 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:29:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:00 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:04 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:30:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:06 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:07 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:09 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:30:10 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:12 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:14 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:15 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:20 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:22 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:30:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:24 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:30:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:26 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:27 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:30:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:29 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:36 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:39 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:30:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:41 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:44 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:46 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:49 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:30:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:51 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:54 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:30:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:57 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:30:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:30:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:00 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:31:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:03 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:05 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:31:06 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:31:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:09 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:11 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:14 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:31:15 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:31:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:19 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:22 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:31:23 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:24 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:26 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:28 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:31 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:35 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:31:36 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:38 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:42 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:43 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:31:44 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:45 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:31:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:49 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:31:50 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:53 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:31:57 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:31:58 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:31:59 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:00 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:04 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:32:05 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:32:06 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:09 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:10 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:32:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:12 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:15 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:16 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:32:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:18 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:22 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:24 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:25 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:32:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:30 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:32:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:32 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:35 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:36 PM     all      0.25      0.00      0.00      0.25      0.00     99.50
10:32:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:40 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:45 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:47 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:50 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:32:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:52 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:55 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:57 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:32:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:32:59 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:33:00 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:33:01 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:03 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:06 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:08 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:12 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:13 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:33:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:15 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:33:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:22 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:24 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:33:25 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:33:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:29 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:31 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:32 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:33:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:35 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:37 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:40 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:43 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:45 PM     all      0.25      0.00      0.00      0.25      0.00     99.50
10:33:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:47 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:50 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:53 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:33:54 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:55 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:33:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:33:58 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:33:59 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:34:00 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:01 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:34:02 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:04 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:06 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:07 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:10 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:12 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:13 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:34:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:15 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:34:16 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:19 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:22 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:24 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:25 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:34:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:28 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:34:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:30 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:35 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:37 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:34:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:39 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:40 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:34:41 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:47 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:49 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:50 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:34:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:52 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:54 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
